Stationscode,Datum,Feinstaub (PM₁₀) stündlich gleitendes Tagesmittel in µg/m³,Ozon (O₃) Ein-Stunden-Mittelwert in µg/m³,Stickstoffdioxid (NO₂) Ein-Stunden-Mittelwert in µg/m³,Luftqualitätsindex
DENW211,2021-06-03,20,-,32,gut
DENW211,2021-06-03,20,-,21,gut
DENW211,2021-06-03,20,-,18,sehr gut
DENW211,2021-06-03,19,-,20,sehr gut
DENW211,2021-06-03,19,-,15,sehr gut
DENW211,2021-06-03,18,-,20,sehr gut
DENW211,2021-06-03,17,-,17,sehr gut
DENW211,2021-06-03,17,-,21,gut
DENW211,2021-06-03,16,-,22,gut
DENW211,2021-06-03,16,-,33,gut
DENW211,2021-06-03,16,-,33,gut
DENW211,2021-06-03,16,-,34,gut
DENW211,2021-06-03,16,-,27,gut
DENW211,2021-06-03,15,-,15,sehr gut
DENW211,2021-06-03,15,-,28,gut
DENW211,2021-06-03,15,-,33,gut
DENW211,2021-06-03,15,-,30,gut
DENW211,2021-06-03,14,-,19,sehr gut
DENW211,2021-06-03,14,-,28,gut
DENW211,2021-06-03,13,-,30,gut
DENW211,2021-06-03,13,-,38,gut
DENW211,2021-06-03,13,-,38,gut
DENW211,2021-06-04,12,-,37,gut
DENW211,2021-06-04,12,-,33,gut
DENW211,2021-06-04,12,-,29,gut
DENW211,2021-06-04,12,-,37,gut
DENW211,2021-06-04,12,-,34,gut
DENW211,2021-06-04,13,-,34,gut
DENW211,2021-06-04,13,-,41,mäßig
DENW211,2021-06-04,14,-,32,gut
DENW211,2021-06-04,14,-,29,gut
DENW211,2021-06-04,15,-,38,gut
DENW211,2021-06-04,15,-,45,mäßig
DENW211,2021-06-04,16,-,49,mäßig
DENW211,2021-06-04,17,-,39,gut
DENW211,2021-06-04,17,-,45,mäßig
DENW211,2021-06-04,18,-,69,mäßig
DENW211,2021-06-04,19,-,48,mäßig
DENW211,2021-06-04,19,-,61,mäßig
DENW211,2021-06-04,20,-,47,mäßig
DENW211,2021-06-04,21,-,35,gut
DENW211,2021-06-04,21,-,12,gut
DENW211,2021-06-04,21,-,32,gut
DENW211,2021-06-04,21,-,48,mäßig
DENW211,2021-06-04,22,-,31,gut
DENW211,2021-06-04,22,-,30,gut
DENW211,2021-06-05,22,-,35,gut
DENW211,2021-06-05,22,-,30,gut
DENW211,2021-06-05,22,-,26,gut
DENW211,2021-06-05,22,-,28,gut
DENW211,2021-06-05,23,-,28,gut
DENW211,2021-06-05,24,-,29,gut
DENW211,2021-06-05,24,-,25,gut
DENW211,2021-06-05,24,-,29,gut
DENW211,2021-06-05,24,-,31,gut
DENW211,2021-06-05,24,-,38,gut
DENW211,2021-06-05,25,-,39,gut
DENW211,2021-06-05,25,-,39,gut
DENW211,2021-06-05,25,-,40,gut
DENW211,2021-06-05,25,-,34,gut
DENW211,2021-06-05,25,-,34,gut
DENW211,2021-06-05,27,-,31,gut
DENW211,2021-06-05,28,-,34,gut
DENW211,2021-06-05,29,-,37,gut
DENW211,2021-06-05,29,-,34,gut
DENW211,2021-06-05,30,-,31,gut
DENW211,2021-06-05,31,-,33,gut
DENW211,2021-06-05,32,-,27,gut
DENW211,2021-06-05,33,-,24,gut
DENW211,2021-06-05,34,-,21,gut
DENW211,2021-06-06,35,-,11,gut
DENW211,2021-06-06,36,-,8,mäßig
DENW211,2021-06-06,36,-,10,mäßig
DENW211,2021-06-06,36,-,9,mäßig
DENW211,2021-06-06,35,-,7,gut
DENW211,2021-06-06,35,-,10,gut
DENW211,2021-06-06,35,-,9,gut
DENW211,2021-06-06,34,-,9,gut
DENW211,2021-06-06,34,-,11,gut
DENW211,2021-06-06,34,-,13,gut
DENW211,2021-06-06,34,-,19,gut
DENW211,2021-06-06,34,-,18,gut
DENW211,2021-06-06,34,-,21,gut
DENW211,2021-06-06,34,-,25,gut
DENW211,2021-06-06,34,-,21,gut
DENW211,2021-06-06,33,-,22,gut
DENW211,2021-06-06,31,-,24,gut
DENW211,2021-06-06,31,-,30,gut
DENW211,2021-06-06,30,-,25,gut
DENW211,2021-06-06,30,-,31,gut
DENW211,2021-06-06,29,-,49,mäßig
DENW211,2021-06-06,28,-,42,mäßig
DENW211,2021-06-06,27,-,35,gut
DENW211,2021-06-06,26,-,28,gut
DENW211,2021-06-07,26,-,25,gut
DENW211,2021-06-07,26,-,25,gut
DENW211,2021-06-07,26,-,16,gut
DENW211,2021-06-07,26,-,17,gut
DENW211,2021-06-07,26,-,22,gut
DENW211,2021-06-07,26,-,28,gut
DENW211,2021-06-07,26,-,39,gut
DENW211,2021-06-07,27,-,36,gut
DENW211,2021-06-07,27,-,42,mäßig
DENW211,2021-06-07,27,-,44,mäßig
DENW211,2021-06-07,27,-,35,gut
DENW211,2021-06-07,27,-,37,gut
DENW211,2021-06-07,27,-,33,gut
DENW211,2021-06-07,26,-,27,gut
DENW211,2021-06-07,26,-,35,gut
DENW211,2021-06-07,25,-,35,gut
DENW211,2021-06-07,25,-,31,gut
DENW211,2021-06-07,25,-,28,gut
DENW211,2021-06-07,25,-,28,gut
DENW211,2021-06-07,24,-,33,gut
DENW211,2021-06-07,24,-,23,gut
DENW211,2021-06-07,24,-,24,gut
DENW211,2021-06-07,23,-,37,gut
DENW211,2021-06-07,23,-,39,gut
DENW211,2021-06-08,23,-,25,gut
DENW211,2021-06-08,23,-,30,gut
DENW211,2021-06-08,23,-,36,gut
DENW211,2021-06-08,23,-,29,gut
DENW211,2021-06-08,24,-,46,mäßig
DENW211,2021-06-08,24,-,56,mäßig
DENW211,2021-06-08,24,-,59,mäßig
DENW211,2021-06-08,25,-,63,mäßig
DENW211,2021-06-08,26,-,-,gut
DENW211,2021-06-08,27,-,-,gut
DENW211,2021-06-08,27,-,-,gut
DENW211,2021-06-08,27,-,36,gut
DENW211,2021-06-08,27,-,39,gut
DENW211,2021-06-08,27,-,37,gut
DENW211,2021-06-08,27,-,34,gut
DENW211,2021-06-08,27,-,30,gut
DENW211,2021-06-08,27,-,32,gut
DENW211,2021-06-08,27,-,34,gut
DENW211,2021-06-08,27,-,25,gut
DENW211,2021-06-08,27,-,36,gut
DENW211,2021-06-08,27,-,23,gut
DENW211,2021-06-08,27,-,52,mäßig
DENW211,2021-06-08,27,-,65,mäßig
DENW211,2021-06-08,27,-,65,mäßig
DENW211,2021-06-09,28,-,65,mäßig
DENW211,2021-06-09,28,-,45,mäßig
DENW211,2021-06-09,28,-,44,mäßig
DENW211,2021-06-09,28,-,51,mäßig
DENW211,2021-06-09,28,-,46,mäßig
DENW211,2021-06-09,27,-,42,mäßig
DENW211,2021-06-09,27,-,53,mäßig
DENW211,2021-06-09,27,-,63,mäßig
DENW211,2021-06-09,28,-,74,mäßig
DENW211,2021-06-09,28,-,81,mäßig
DENW211,2021-06-09,29,-,70,mäßig
DENW211,2021-06-09,29,-,-,gut
DENW211,2021-06-09,30,-,60,mäßig
DENW211,2021-06-09,30,-,65,mäßig
DENW211,2021-06-09,31,-,50,mäßig
DENW211,2021-06-09,31,-,52,mäßig
DENW211,2021-06-09,32,-,39,gut
DENW211,2021-06-09,32,-,60,mäßig
DENW211,2021-06-09,33,-,48,mäßig
DENW211,2021-06-09,33,-,40,gut
DENW211,2021-06-09,33,-,45,mäßig
DENW211,2021-06-09,34,-,55,mäßig
DENW211,2021-06-09,34,-,64,mäßig
DENW211,2021-06-09,35,-,23,gut
DENW211,2021-06-10,35,-,22,gut
DENW211,2021-06-10,35,-,43,mäßig
DENW211,2021-06-10,35,-,42,mäßig
DENW211,2021-06-10,35,-,39,gut
DENW211,2021-06-10,34,-,58,mäßig
DENW211,2021-06-10,34,-,66,mäßig
DENW211,2021-06-10,34,-,58,mäßig
DENW211,2021-06-10,34,-,63,mäßig
DENW211,2021-06-10,33,-,71,mäßig
DENW211,2021-06-10,32,-,66,mäßig
DENW211,2021-06-10,31,-,58,mäßig
DENW211,2021-06-10,31,-,63,mäßig
DENW211,2021-06-10,30,-,-,gut
DENW211,2021-06-10,30,-,51,mäßig
DENW211,2021-06-10,29,-,51,mäßig
DENW211,2021-06-10,28,-,56,mäßig
DENW211,2021-06-10,28,-,54,mäßig
DENW211,2021-06-10,28,-,58,mäßig
DENW211,2021-06-10,27,-,50,mäßig
DENW211,2021-06-10,27,-,44,mäßig
DENW211,2021-06-10,26,-,55,mäßig
DENW211,2021-06-10,26,-,67,mäßig
DENW211,2021-06-10,25,-,81,mäßig
DENW211,2021-06-10,25,-,71,mäßig
DENW211,2021-06-11,24,-,58,mäßig
DENW211,2021-06-11,24,-,67,mäßig
DENW211,2021-06-11,24,-,54,mäßig
DENW211,2021-06-11,24,-,58,mäßig
DENW211,2021-06-11,24,-,54,mäßig
DENW211,2021-06-11,24,-,56,mäßig
DENW211,2021-06-11,24,-,50,mäßig
DENW211,2021-06-11,24,-,51,mäßig
DENW211,2021-06-11,24,-,60,mäßig
DENW211,2021-06-11,24,-,59,mäßig
DENW211,2021-06-11,25,-,54,mäßig
DENW211,2021-06-11,25,-,54,mäßig
DENW211,2021-06-11,25,-,49,mäßig
DENW211,2021-06-11,26,-,-,gut
DENW211,2021-06-11,26,-,53,mäßig
DENW211,2021-06-11,26,-,44,mäßig
DENW211,2021-06-11,26,-,58,mäßig
DENW211,2021-06-11,26,-,51,mäßig
DENW211,2021-06-11,26,-,38,gut
DENW211,2021-06-11,26,-,43,mäßig
DENW211,2021-06-11,26,-,51,mäßig
DENW211,2021-06-11,25,-,39,gut
DENW211,2021-06-11,25,-,45,mäßig
DENW211,2021-06-11,25,-,57,mäßig
DENW211,2021-06-12,25,-,28,gut
DENW211,2021-06-12,25,-,38,gut
DENW211,2021-06-12,25,-,36,gut
DENW211,2021-06-12,25,-,22,gut
DENW211,2021-06-12,25,-,21,gut
DENW211,2021-06-12,25,-,23,gut
DENW211,2021-06-12,25,-,28,gut
DENW211,2021-06-12,24,-,20,gut
DENW211,2021-06-12,23,-,18,gut
DENW211,2021-06-12,22,-,18,gut
DENW211,2021-06-12,22,-,21,gut
DENW211,2021-06-12,21,-,23,gut
DENW211,2021-06-12,21,-,23,gut
DENW211,2021-06-12,21,-,21,gut
DENW211,2021-06-12,21,-,-,gut
DENW211,2021-06-12,21,-,28,gut
DENW211,2021-06-12,21,-,25,gut
DENW211,2021-06-12,21,-,23,gut
DENW211,2021-06-12,20,-,21,gut
DENW211,2021-06-12,20,-,26,gut
DENW211,2021-06-12,20,-,26,gut
DENW211,2021-06-12,20,-,23,gut
DENW211,2021-06-12,20,-,21,gut
DENW211,2021-06-12,20,-,22,gut
DENW211,2021-06-13,20,-,20,sehr gut
DENW211,2021-06-13,20,-,24,gut
DENW211,2021-06-13,20,-,23,gut
DENW211,2021-06-13,20,-,36,gut
DENW211,2021-06-13,19,-,49,mäßig
DENW211,2021-06-13,19,-,23,gut
DENW211,2021-06-13,19,-,19,sehr gut
DENW211,2021-06-13,18,-,12,sehr gut
DENW211,2021-06-13,18,-,10,sehr gut
DENW211,2021-06-13,18,-,12,sehr gut
DENW211,2021-06-13,18,-,10,sehr gut
DENW211,2021-06-13,17,-,20,sehr gut
DENW211,2021-06-13,17,-,19,sehr gut
DENW211,2021-06-13,16,-,23,gut
DENW211,2021-06-13,16,-,22,gut
DENW211,2021-06-13,15,-,-,sehr gut
DENW211,2021-06-13,15,-,25,gut
DENW211,2021-06-13,15,-,36,gut
DENW211,2021-06-13,15,-,29,gut
DENW211,2021-06-13,15,-,28,gut
DENW211,2021-06-13,14,-,37,gut
DENW211,2021-06-13,15,-,37,gut
DENW211,2021-06-13,15,-,31,gut
DENW211,2021-06-13,15,-,51,mäßig
DENW211,2021-06-14,15,-,30,gut
DENW211,2021-06-14,15,-,29,gut
DENW211,2021-06-14,15,-,39,gut
DENW211,2021-06-14,15,-,40,gut
DENW211,2021-06-14,15,-,41,mäßig
DENW211,2021-06-14,15,-,41,mäßig
DENW211,2021-06-14,15,-,48,mäßig
DENW211,2021-06-14,15,-,35,gut
DENW211,2021-06-14,15,-,41,mäßig
DENW211,2021-06-14,16,-,30,gut
DENW211,2021-06-14,16,-,24,gut
DENW211,2021-06-14,17,-,17,sehr gut
DENW211,2021-06-14,17,-,16,sehr gut
DENW211,2021-06-14,17,-,33,gut
DENW211,2021-06-14,17,-,46,mäßig
DENW211,2021-06-14,17,-,47,mäßig
DENW211,2021-06-14,17,-,-,sehr gut
DENW211,2021-06-14,18,-,44,mäßig
DENW211,2021-06-14,18,-,55,mäßig
DENW211,2021-06-14,18,-,48,mäßig
DENW211,2021-06-14,19,-,41,mäßig
DENW211,2021-06-14,19,-,63,mäßig
DENW211,2021-06-14,20,-,127,schlecht
DENW211,2021-06-14,20,-,82,mäßig
DENW211,2021-06-15,20,-,76,mäßig
DENW211,2021-06-15,21,-,32,gut
DENW211,2021-06-15,21,-,42,mäßig
DENW211,2021-06-15,22,-,28,gut
DENW211,2021-06-15,22,-,49,mäßig
DENW211,2021-06-15,23,-,-,gut
DENW211,2021-06-15,24,-,-,gut
DENW211,2021-06-15,25,-,-,gut
DENW211,2021-06-15,25,-,-,gut
DENW211,2021-06-15,26,-,-,gut
DENW211,2021-06-15,26,-,-,gut
DENW211,2021-06-15,26,-,33,gut
DENW211,2021-06-15,26,-,35,gut
DENW211,2021-06-15,27,-,51,mäßig
DENW211,2021-06-15,27,-,31,gut
DENW211,2021-06-15,27,-,31,gut
DENW211,2021-06-15,27,-,27,gut
DENW211,2021-06-15,27,-,34,gut
DENW211,2021-06-15,27,-,27,gut
DENW211,2021-06-15,27,-,21,gut
DENW211,2021-06-15,26,-,22,gut
DENW211,2021-06-15,26,-,25,gut
DENW211,2021-06-15,25,-,32,gut
DENW211,2021-06-15,24,-,30,gut
DENW211,2021-06-16,24,-,20,gut
DENW211,2021-06-16,23,-,17,gut
DENW211,2021-06-16,23,-,17,gut
DENW211,2021-06-16,22,-,17,gut
DENW211,2021-06-16,22,-,37,gut
DENW211,2021-06-16,22,-,46,mäßig
DENW211,2021-06-16,22,-,59,mäßig
DENW211,2021-06-16,21,-,64,mäßig
DENW211,2021-06-16,20,-,35,gut
DENW211,2021-06-16,20,-,38,gut
DENW211,2021-06-16,20,-,29,gut
DENW211,2021-06-16,21,-,-,gut
DENW211,2021-06-16,21,-,37,gut
DENW211,2021-06-16,21,-,40,gut
DENW211,2021-06-16,21,-,34,gut
DENW211,2021-06-16,21,-,24,gut
DENW211,2021-06-16,21,-,24,gut
DENW211,2021-06-16,22,-,24,gut
DENW211,2021-06-16,22,-,24,gut
DENW211,2021-06-16,22,-,30,gut
DENW211,2021-06-16,23,-,61,mäßig
DENW211,2021-06-16,23,-,59,mäßig
DENW211,2021-06-16,24,-,33,gut
DENW211,2021-06-16,24,-,43,mäßig
DENW211,2021-06-17,24,-,44,mäßig
DENW211,2021-06-17,25,-,28,gut
DENW211,2021-06-17,25,-,25,gut
DENW211,2021-06-17,26,-,20,gut
DENW211,2021-06-17,26,-,23,gut
DENW211,2021-06-17,26,-,24,gut
DENW211,2021-06-17,26,-,41,mäßig
DENW211,2021-06-17,26,-,44,mäßig
DENW211,2021-06-17,26,-,32,gut
DENW211,2021-06-17,26,-,43,mäßig
DENW211,2021-06-17,26,-,42,mäßig
DENW211,2021-06-17,26,-,42,mäßig
DENW211,2021-06-17,26,-,-,gut
DENW211,2021-06-17,26,-,37,gut
DENW211,2021-06-17,25,-,18,gut
DENW211,2021-06-17,26,-,39,gut
DENW211,2021-06-17,26,-,66,mäßig
DENW211,2021-06-17,27,-,71,mäßig
DENW211,2021-06-17,27,-,57,mäßig
DENW211,2021-06-17,28,-,37,gut
DENW211,2021-06-17,28,-,60,mäßig
DENW211,2021-06-17,28,-,53,mäßig
DENW211,2021-06-17,28,-,42,mäßig
DENW211,2021-06-17,28,-,49,mäßig
DENW211,2021-06-18,28,-,47,mäßig
DENW211,2021-06-18,28,-,30,gut
DENW211,2021-06-18,29,-,20,gut
DENW211,2021-06-18,29,-,16,gut
DENW211,2021-06-18,29,-,23,gut
DENW211,2021-06-18,30,-,42,mäßig
DENW211,2021-06-18,30,-,65,mäßig
DENW211,2021-06-18,31,-,63,mäßig
DENW211,2021-06-18,32,-,54,mäßig
DENW211,2021-06-18,32,-,68,mäßig
DENW211,2021-06-18,33,-,84,mäßig
DENW211,2021-06-18,34,-,68,mäßig
DENW211,2021-06-18,34,-,52,mäßig
DENW211,2021-06-18,34,-,-,gut
DENW211,2021-06-18,34,-,51,mäßig
DENW211,2021-06-18,34,-,44,mäßig
DENW211,2021-06-18,33,-,29,gut
DENW211,2021-06-18,33,-,18,gut
DENW211,2021-06-18,33,-,21,gut
DENW211,2021-06-18,33,-,25,gut
DENW211,2021-06-18,33,-,26,gut
DENW211,2021-06-18,33,-,40,gut
DENW211,2021-06-18,33,-,52,mäßig
DENW211,2021-06-18,34,-,42,mäßig
DENW211,2021-06-19,34,-,24,gut
DENW211,2021-06-19,34,-,22,gut
DENW211,2021-06-19,34,-,19,gut
DENW211,2021-06-19,34,-,22,gut
DENW211,2021-06-19,33,-,15,gut
DENW211,2021-06-19,32,-,32,gut
DENW211,2021-06-19,31,-,23,gut
DENW211,2021-06-19,30,-,25,gut
DENW211,2021-06-19,29,-,21,gut
DENW211,2021-06-19,27,-,25,gut
DENW211,2021-06-19,26,-,37,gut
DENW211,2021-06-19,25,-,36,gut
DENW211,2021-06-19,24,-,42,mäßig
DENW211,2021-06-19,23,-,43,mäßig
DENW211,2021-06-19,23,-,-,gut
DENW211,2021-06-19,22,-,35,gut
DENW211,2021-06-19,22,-,45,mäßig
DENW211,2021-06-19,21,-,31,gut
DENW211,2021-06-19,20,-,22,gut
DENW211,2021-06-19,19,-,24,gut
DENW211,2021-06-19,19,-,34,gut
DENW211,2021-06-19,18,-,24,gut
DENW211,2021-06-19,17,-,15,sehr gut
DENW211,2021-06-19,17,-,23,gut
DENW211,2021-06-20,16,-,28,gut
DENW211,2021-06-20,15,-,12,sehr gut
DENW211,2021-06-20,15,-,10,sehr gut
DENW211,2021-06-20,15,-,10,sehr gut
DENW211,2021-06-20,15,-,6,sehr gut
DENW211,2021-06-20,15,-,13,sehr gut
DENW211,2021-06-20,15,-,15,sehr gut
DENW211,2021-06-20,15,-,15,sehr gut
DENW211,2021-06-20,15,-,-,sehr gut
DENW211,2021-06-20,15,-,-,sehr gut
DENW211,2021-06-20,15,-,-,sehr gut
DENW211,2021-06-20,15,-,-,sehr gut
DENW211,2021-06-20,15,-,-,sehr gut
DENW211,2021-06-20,14,-,-,sehr gut
DENW211,2021-06-20,14,-,-,sehr gut
DENW211,2021-06-20,14,-,-,sehr gut
DENW211,2021-06-20,14,-,-,sehr gut
DENW211,2021-06-20,14,-,-,sehr gut
DENW211,2021-06-20,14,-,-,sehr gut
DENW211,2021-06-20,13,-,-,sehr gut
DENW211,2021-06-20,13,-,-,sehr gut
DENW211,2021-06-20,13,-,-,sehr gut
DENW211,2021-06-20,13,-,-,sehr gut
DENW211,2021-06-20,13,-,-,sehr gut
DENW211,2021-06-21,12,-,-,sehr gut
DENW211,2021-06-21,12,-,-,sehr gut
DENW211,2021-06-21,12,-,-,sehr gut
DENW211,2021-06-21,12,-,-,sehr gut
DENW211,2021-06-21,12,-,-,sehr gut
DENW211,2021-06-21,11,-,-,sehr gut
DENW211,2021-06-21,11,-,-,sehr gut
DENW211,2021-06-21,12,-,-,sehr gut
DENW211,2021-06-21,12,-,-,sehr gut
DENW211,2021-06-21,12,-,-,sehr gut
DENW211,2021-06-21,13,-,25,gut
DENW211,2021-06-21,13,-,25,gut
DENW211,2021-06-21,13,-,25,gut
DENW211,2021-06-21,13,-,24,gut
DENW211,2021-06-21,14,-,23,gut
DENW211,2021-06-21,14,-,26,gut
DENW211,2021-06-21,14,-,32,gut
DENW211,2021-06-21,14,-,28,gut
DENW211,2021-06-21,14,-,24,gut
DENW211,2021-06-21,14,-,20,sehr gut
DENW211,2021-06-21,13,-,18,sehr gut
DENW211,2021-06-21,13,-,16,sehr gut
DENW211,2021-06-21,13,-,14,sehr gut
DENW211,2021-06-21,13,-,9,sehr gut
DENW211,2021-06-22,12,-,7,sehr gut
DENW211,2021-06-22,12,-,6,sehr gut
DENW211,2021-06-22,12,-,6,sehr gut
DENW211,2021-06-22,12,-,3,sehr gut
DENW211,2021-06-22,11,-,6,sehr gut
DENW211,2021-06-22,11,-,13,sehr gut
DENW211,2021-06-22,11,-,14,sehr gut
DENW211,2021-06-22,10,-,29,gut
DENW211,2021-06-22,9,-,27,gut
DENW211,2021-06-22,9,-,32,gut
DENW211,2021-06-22,9,-,22,gut
DENW211,2021-06-22,8,-,22,gut
DENW211,2021-06-22,8,-,15,sehr gut
DENW211,2021-06-22,8,-,15,sehr gut
DENW211,2021-06-22,8,-,22,gut
DENW211,2021-06-22,8,-,37,gut
DENW211,2021-06-22,8,-,40,gut
DENW211,2021-06-22,9,-,41,mäßig
DENW211,2021-06-22,9,-,40,gut
DENW211,2021-06-22,9,-,32,gut
DENW211,2021-06-22,9,-,26,gut
DENW211,2021-06-22,10,-,21,gut
DENW211,2021-06-22,10,-,20,sehr gut
DENW211,2021-06-22,11,-,21,gut
DENW211,2021-06-23,11,-,16,sehr gut
DENW211,2021-06-23,12,-,17,sehr gut
DENW211,2021-06-23,13,-,15,sehr gut
DENW211,2021-06-23,14,-,12,sehr gut
DENW211,2021-06-23,14,-,13,sehr gut
DENW211,2021-06-23,15,-,19,sehr gut
DENW211,2021-06-23,16,-,22,gut
DENW211,2021-06-23,17,-,30,gut
DENW211,2021-06-23,18,-,33,gut
DENW211,2021-06-23,18,-,35,gut
DENW211,2021-06-23,19,-,31,gut
DENW211,2021-06-23,20,-,32,gut
DENW211,2021-06-23,21,-,32,gut
DENW211,2021-06-23,22,-,31,gut
DENW211,2021-06-23,23,-,34,gut
DENW211,2021-06-23,23,-,34,gut
DENW211,2021-06-23,24,-,41,mäßig
DENW211,2021-06-23,25,-,38,gut
DENW211,2021-06-23,25,-,27,gut
DENW211,2021-06-23,26,-,23,gut
DENW211,2021-06-23,26,-,27,gut
DENW211,2021-06-23,27,-,34,gut
DENW211,2021-06-23,27,-,28,gut
DENW211,2021-06-23,27,-,32,gut
DENW211,2021-06-24,28,-,41,mäßig
DENW211,2021-06-24,28,-,36,gut
DENW211,2021-06-24,27,-,36,gut
DENW211,2021-06-24,27,-,22,gut
DENW211,2021-06-24,27,-,18,gut
DENW211,2021-06-24,27,-,20,gut
DENW211,2021-06-24,26,-,31,gut
DENW211,2021-06-24,26,-,35,gut
DENW211,2021-06-24,26,-,36,gut
DENW211,2021-06-24,26,-,31,gut
DENW211,2021-06-24,26,-,29,gut
DENW211,2021-06-24,25,-,24,gut
DENW211,2021-06-24,25,-,25,gut
DENW211,2021-06-24,24,-,29,gut
DENW211,2021-06-24,24,-,23,gut
DENW211,2021-06-24,23,-,24,gut
DENW211,2021-06-24,22,-,27,gut
DENW211,2021-06-24,22,-,30,gut
DENW211,2021-06-24,21,-,33,gut
DENW211,2021-06-24,21,-,25,gut
DENW211,2021-06-24,21,-,28,gut
DENW211,2021-06-24,21,-,35,gut
DENW211,2021-06-24,20,-,31,gut
DENW211,2021-06-24,20,-,28,gut
DENW211,2021-06-25,20,-,25,gut
DENW211,2021-06-25,20,-,21,gut
DENW211,2021-06-25,20,-,19,sehr gut
DENW211,2021-06-25,20,-,21,gut
DENW211,2021-06-25,21,-,23,gut
DENW211,2021-06-25,21,-,37,gut
DENW211,2021-06-25,22,-,49,mäßig
DENW211,2021-06-25,22,-,55,mäßig
DENW211,2021-06-25,23,-,49,mäßig
DENW211,2021-06-25,23,-,43,mäßig
DENW211,2021-06-25,23,-,41,mäßig
DENW211,2021-06-25,23,-,46,mäßig
DENW211,2021-06-25,23,-,45,mäßig
DENW211,2021-06-25,24,-,61,mäßig
DENW211,2021-06-25,24,-,52,mäßig
DENW211,2021-06-25,25,-,58,mäßig
DENW211,2021-06-25,25,-,59,mäßig
DENW211,2021-06-25,25,-,38,gut
DENW211,2021-06-25,25,-,45,mäßig
DENW211,2021-06-25,25,-,38,gut
DENW211,2021-06-25,26,-,26,gut
DENW211,2021-06-25,26,-,33,gut
DENW211,2021-06-25,26,-,48,mäßig
DENW211,2021-06-25,26,-,39,gut
DENW211,2021-06-26,26,-,35,gut
DENW211,2021-06-26,26,-,56,mäßig
DENW211,2021-06-26,26,-,49,mäßig
DENW211,2021-06-26,27,-,35,gut
DENW211,2021-06-26,27,-,30,gut
DENW211,2021-06-26,27,-,36,gut
DENW211,2021-06-26,26,-,37,gut
DENW211,2021-06-26,26,-,27,gut
DENW211,2021-06-26,25,-,25,gut
DENW211,2021-06-26,25,-,39,gut
DENW211,2021-06-26,25,-,37,gut
DENW211,2021-06-26,25,-,27,gut
DENW211,2021-06-26,25,-,23,gut
DENW211,2021-06-26,25,-,20,gut
DENW211,2021-06-26,24,-,24,gut
DENW211,2021-06-26,24,-,25,gut
DENW211,2021-06-26,24,-,17,gut
DENW211,2021-06-26,23,-,16,gut
DENW211,2021-06-26,23,-,17,gut
DENW211,2021-06-26,23,-,31,gut
DENW211,2021-06-26,23,-,41,mäßig
DENW211,2021-06-26,23,-,68,mäßig
DENW211,2021-06-26,23,-,70,mäßig
DENW211,2021-06-26,22,-,64,mäßig
DENW211,2021-06-27,23,-,57,mäßig
DENW211,2021-06-27,22,-,37,gut
DENW211,2021-06-27,22,-,35,gut
DENW211,2021-06-27,21,-,31,gut
DENW211,2021-06-27,21,-,40,gut
DENW211,2021-06-27,21,-,42,mäßig
DENW211,2021-06-27,21,-,27,gut
DENW211,2021-06-27,20,-,23,gut
DENW211,2021-06-27,20,-,18,sehr gut
DENW211,2021-06-27,19,-,14,sehr gut
DENW211,2021-06-27,18,-,17,sehr gut
DENW211,2021-06-27,18,-,17,sehr gut
DENW211,2021-06-27,17,-,14,sehr gut
DENW211,2021-06-27,17,-,8,sehr gut
DENW211,2021-06-27,17,-,14,sehr gut
DENW211,2021-06-27,17,-,14,sehr gut
DENW211,2021-06-27,17,-,14,sehr gut
DENW211,2021-06-27,17,-,17,sehr gut
DENW211,2021-06-27,17,-,23,gut
DENW211,2021-06-27,17,-,31,gut
DENW211,2021-06-27,17,-,28,gut
DENW211,2021-06-27,17,-,50,mäßig
DENW211,2021-06-27,17,-,52,mäßig
DENW211,2021-06-27,16,-,49,mäßig
DENW211,2021-06-28,16,-,30,gut
DENW211,2021-06-28,16,-,28,gut
DENW211,2021-06-28,16,-,32,gut
DENW211,2021-06-28,16,-,27,gut
DENW211,2021-06-28,16,-,33,gut
DENW211,2021-06-28,16,-,33,gut
DENW211,2021-06-28,16,-,38,gut
DENW211,2021-06-28,16,-,38,gut
DENW211,2021-06-28,16,-,37,gut
DENW211,2021-06-28,16,-,33,gut
DENW211,2021-06-28,17,-,29,gut
DENW211,2021-06-28,17,-,27,gut
DENW211,2021-06-28,17,-,48,mäßig
DENW211,2021-06-28,18,-,61,mäßig
DENW211,2021-06-28,18,-,62,mäßig
DENW211,2021-06-28,19,-,85,mäßig
DENW211,2021-06-28,19,-,50,mäßig
DENW211,2021-06-28,19,-,45,mäßig
DENW211,2021-06-28,19,-,35,gut
DENW211,2021-06-28,19,-,33,gut
DENW211,2021-06-28,19,-,34,gut
DENW211,2021-06-28,18,-,34,gut
DENW211,2021-06-28,18,-,47,mäßig
DENW211,2021-06-28,18,-,40,gut
DENW211,2021-06-29,18,-,43,mäßig
DENW211,2021-06-29,17,-,44,mäßig
DENW211,2021-06-29,17,-,35,gut
DENW211,2021-06-29,17,-,24,gut
DENW211,2021-06-29,17,-,23,gut
DENW211,2021-06-29,17,-,32,gut
DENW211,2021-06-29,17,-,43,mäßig
DENW211,2021-06-29,16,-,57,mäßig
DENW211,2021-06-29,16,-,59,mäßig
